userId,rating,knowledgeId,name
12,3.0,177,空间复杂度
12,1.5,178,索引存储
12,1.0,179,稀疏矩阵
12,0.0,180,B树
12,0.5,181,输出
12,3.5,182,物理结构
12,2.0,183,数值数组
12,1.5,184,RR平衡旋转
12,2.5,185,有向树
12,3.5,186,双链表的删除
12,3.5,187,LR平衡旋转
12,4.0,188,选择排序
12,5.0,189,循环单链表
12,0.0,190,平均查找长度
12,5.0,191,树形结构
12,1.0,192,主串
12,1.5,193,二叉树的遍历
12,3.0,194,树的基本概念
12,2.0,195,图的基本操作
12,1.0,196,出度
12,2.5,197,直接插入排序
12,3.5,198,快速排序
12,3.5,199,顺序表的插入
12,1.0,200,完全二叉树
12,4.5,201,直接定址法
12,5.0,202,冒泡排序
12,1.5,203,线索二叉树
12,2.0,204,队
12,2.5,205,树的定义
12,2.0,206,数组
12,2.5,207,二叉排序树的查找
12,1.5,208,十字链表
12,3.0,209,双链表
12,2.5,210,简单路径
12,0.0,211,堆
12,2.0,212,线性表
12,2.5,213,共享栈
12,0.0,214,队尾
12,2.0,215,串的存储结构
12,0.5,216,串的基本概念
12,1.5,217,广度优先遍历
12,1.5,218,AOV网
12,1.5,219,查找表
12,4.0,220,路径长度
12,2.5,221,栈的定义
12,3.0,222,头插法建立单链表
12,2.5,223,循环队列
12,2.5,224,树的度
12,2.5,225,线性表的定义
12,0.5,226,平衡二叉树的插入
12,2.0,227,拓扑排序
12,3.5,228,二叉排序树的定义
12,0.5,229,堆排序
12,4.5,230,顺序表的定义
12,4.0,231,线性表按值查找
12,3.0,232,基数排序
12,3.5,233,子图
12,1.5,234,字符数组
12,1.0,235,平衡二叉树的定义
13,4.5,1,输入
13,3.0,2,算法效率
13,5.0,3,顺序存储
13,1.0,4,后序线索二叉树
13,1.0,5,双亲表示法
13,0.5,6,栈的基本操作
13,0.0,7,层次遍历
13,0.0,8,检索
13,5.0,9,二叉平衡树
13,0.0,10,多路归并排序
13,5.0,11,散列函数的构造方法
13,3.5,12,希尔排序
13,1.5,13,插入
13,5.0,14,图的存储
13,2.5,15,数据结构
13,3.5,16,无向图
13,2.0,17,关键路径
13,0.5,18,树
13,0.5,19,Dijkstra算法
13,2.5,20,稀疏图
13,0.5,21,路径
13,3.0,22,线性探测法
13,5.0,23,有向图
13,4.0,24,多维数组
13,4.5,25,强连通图
13,0.5,26,B+树
13,4.5,27,栈
13,1.0,28,定长顺序存储
13,2.0,29,多重图
13,2.5,30,连通图
13,2.5,31,顺序栈
13,5.0,32,权
13,3.5,33,块链存储
13,0.5,34,孩子表示法
13,0.5,35,邻接多重表
13,3.0,36,存储结构
13,1.5,37,算法
13,0.5,38,顺序表的删除
13,4.0,39,二叉排序树的构造
13,4.5,40,AOE网
13,2.5,41,关键字
13,5.0,42,再散列法
13,5.0,43,处理冲突的方法
13,4.0,44,单链表的定义
13,1.5,45,链栈
13,1.5,46,网
13,1.5,47,后序遍历
13,0.0,48,除留余数法
13,1.0,49,串
13,0.5,50,无序树
13,3.5,51,完全图
13,0.0,52,图的遍历
13,2.5,53,线性表的基本操作
13,3.0,54,哈夫曼编码
13,5.0,55,散列函数
13,3.0,56,简单回路
13,5.0,57,哈夫曼树的定义
13,5.0,58,哈夫曼树的构造
13,4.5,59,堆分配存储
13,4.0,60,双链表的基本操作
13,4.5,61,链式队列的基本操作
13,3.0,62,最短路径
13,0.0,63,散列表
13,4.0,64,删除
13,3.0,65,KMP算法
13,0.0,66,广义表
13,4.0,67,中序遍历
13,2.0,68,二叉排序树
13,3.5,69,连通
13,1.0,70,有序树
13,1.0,71,二叉排序树的删除
13,0.5,72,外部排序
13,4.5,73,Prim算法
13,5.0,74,循环链表
13,5.0,75,双端队列
13,2.0,76,哈夫曼树
13,1.5,77,简单选择排序
13,2.5,78,二叉树的链式存储结构
13,4.5,79,确定性
13,4.5,80,压缩存储
13,3.0,81,连通分量
13,0.5,82,交换排序
13,4.5,83,单链表
13,5.0,84,更新
13,4.5,85,结点的高度
13,4.5,86,结点的度
13,2.0,87,回路
13,1.0,88,指针数组
13,5.0,89,图的定义
13,3.0,90,平衡二叉树
13,4.5,91,平衡二叉树的查找
13,3.0,92,顺序表
13,2.5,93,循环双链表
13,0.0,94,归并排序
13,2.0,95,初始化线性表
13,3.5,96,暴力匹配算法
13,0.5,97,尾插法建立单链表
13,4.0,98,集合
13,3.5,99,图
13,2.5,100,分块查找
13,1.0,101,拉链法
13,5.0,102,深度优先遍历
13,4.5,103,查找
13,0.0,104,链式存储
13,0.0,105,最小生成树
13,3.0,106,邻接表法
13,2.5,107,稠密图
13,5.0,108,伪随机序列法
13,1.0,109,非线性结构
13,2.0,110,结点的深度
13,3.5,111,静态链表
13,2.5,112,结构数组
13,2.0,113,折半查找
13,3.5,114,插入排序
13,4.5,115,队头
13,3.5,116,单链表的基本操作
13,2.0,117,子串
13,2.0,118,排序
13,1.0,119,距离
13,4.5,120,单链表按值查找表结点
13,1.5,121,数字分析法
13,0.5,122,并查集
13,3.0,123,生成深林
13,2.0,124,队列
13,3.5,125,单链表按序号查找结点值
13,3.0,126,顺序栈的实现
13,2.0,127,链式队列判空
13,4.0,128,图的应用
13,1.5,129,哈希存储
13,4.5,130,二叉排序树的插入
13,2.0,131,Kruskal算法
13,3.0,132,生成树
13,2.5,133,线性表按位查找
13,5.0,134,内部排序
13,2.0,135,顺序查找
13,3.0,136,模式匹配算法
13,5.0,137,静态查找表
13,3.5,138,Floyd算法
13,4.5,139,逻辑结构
13,2.5,140,时间复杂度
13,2.5,141,线性结构
13,2.0,142,满二叉树
13,4.5,143,邻接矩阵法
13,0.5,144,顶点的度
13,2.5,145,一维数组
13,4.5,146,先序线索二叉树
13,2.0,147,入度
13,4.0,148,链式队列初始化
13,4.0,149,简单图
13,2.0,150,RL平衡旋转
13,0.0,151,顺序表的基本操作
13,2.5,152,串长
13,3.5,153,开放地址法
13,4.0,154,平方探测法
13,1.5,155,折半插入排序
13,0.5,156,树的高度
13,0.5,157,查找的基本概念
13,5.0,158,双链表的插入
13,3.0,159,平方取中法
13,4.5,160,链式队列
13,2.5,161,树的基本术语
13,3.5,162,强连通分量
13,3.0,163,链表
13,0.5,164,二叉树
13,0.5,165,孩子兄弟表示法
13,3.5,166,二叉树的顺序存储结构
13,4.5,167,LL平衡旋转
13,2.5,168,有穷性
13,1.0,169,求线性表长
13,4.0,170,可行性
13,3.0,171,队列的基本概念
13,4.5,172,图形结构
13,1.5,173,散列结构
13,4.5,174,先序遍历
13,3.5,175,顺序栈的基本运算
13,3.0,176,中序线索二叉树
13,2.0,177,空间复杂度
13,0.5,178,索引存储
13,2.0,179,稀疏矩阵
13,3.5,180,B树
13,0.0,181,输出
13,5.0,182,物理结构
13,2.0,183,数值数组
13,1.5,184,RR平衡旋转
13,2.0,185,有向树
13,3.0,186,双链表的删除
13,0.5,187,LR平衡旋转
13,2.0,188,选择排序
13,3.0,189,循环单链表
13,5.0,190,平均查找长度
13,4.0,191,树形结构
13,1.0,192,主串
13,2.5,193,二叉树的遍历
13,3.0,194,树的基本概念
13,3.0,195,图的基本操作
13,0.5,196,出度
13,5.0,197,直接插入排序
13,3.5,198,快速排序
13,5.0,199,顺序表的插入
13,4.0,200,完全二叉树
13,1.0,201,直接定址法
13,5.0,202,冒泡排序
13,4.0,203,线索二叉树
13,2.0,204,队
13,2.5,205,树的定义
13,4.5,206,数组
13,0.0,207,二叉排序树的查找
13,3.0,208,十字链表
13,1.5,209,双链表
13,4.5,210,简单路径
13,3.5,211,堆
13,1.5,212,线性表
13,0.5,213,共享栈
13,5.0,214,队尾
13,3.5,215,串的存储结构
13,4.5,216,串的基本概念
13,3.5,217,广度优先遍历
13,1.0,218,AOV网
13,0.0,219,查找表
13,4.5,220,路径长度
13,0.5,221,栈的定义
13,5.0,222,头插法建立单链表
13,2.0,223,循环队列
13,4.0,224,树的度
13,1.0,225,线性表的定义
13,2.0,226,平衡二叉树的插入
13,5.0,227,拓扑排序
13,0.0,228,二叉排序树的定义
13,4.0,229,堆排序
13,4.5,230,顺序表的定义
13,1.5,231,线性表按值查找
13,5.0,232,基数排序
13,0.0,233,子图
13,4.0,234,字符数组
13,5.0,235,平衡二叉树的定义
14,2.5,1,输入
14,2.0,2,算法效率
14,3.5,3,顺序存储
14,0.5,4,后序线索二叉树
14,4.0,5,双亲表示法
14,4.0,6,栈的基本操作
14,2.0,7,层次遍历
14,3.5,8,检索
14,3.0,9,二叉平衡树
14,3.0,10,多路归并排序
14,5.0,11,散列函数的构造方法
14,4.5,12,希尔排序
14,4.0,13,插入
14,0.5,14,图的存储
14,2.5,15,数据结构
14,1.5,16,无向图
14,5.0,17,关键路径
14,3.0,18,树
14,3.0,19,Dijkstra算法
14,4.5,20,稀疏图
14,4.0,21,路径
14,1.0,22,线性探测法
14,2.5,23,有向图
14,2.0,24,多维数组
14,4.0,25,强连通图
14,5.0,26,B+树
14,4.0,27,栈
14,4.5,28,定长顺序存储
14,2.5,29,多重图
14,4.5,30,连通图
14,2.0,31,顺序栈
14,4.5,32,权
14,1.5,33,块链存储
14,3.0,34,孩子表示法
14,1.0,35,邻接多重表
14,3.5,36,存储结构
14,4.0,37,算法
14,0.5,38,顺序表的删除
14,0.0,39,二叉排序树的构造
14,0.0,40,AOE网
14,0.0,41,关键字
14,5.0,42,再散列法
14,2.5,43,处理冲突的方法
14,1.0,44,单链表的定义
14,2.0,45,链栈
14,5.0,46,网
14,5.0,47,后序遍历
14,2.0,48,除留余数法
14,5.0,49,串
14,0.0,50,无序树
14,2.5,51,完全图
14,1.0,52,图的遍历
14,4.0,53,线性表的基本操作
14,2.5,54,哈夫曼编码
14,3.5,55,散列函数
14,2.5,56,简单回路
14,0.0,57,哈夫曼树的定义
14,0.5,58,哈夫曼树的构造
14,3.0,59,堆分配存储
14,2.0,60,双链表的基本操作
14,5.0,61,链式队列的基本操作
14,1.0,62,最短路径
14,1.0,63,散列表
14,4.5,64,删除
14,1.0,65,KMP算法
14,4.0,66,广义表
14,5.0,67,中序遍历
14,3.0,68,二叉排序树
14,2.5,69,连通
14,2.0,70,有序树
14,2.5,71,二叉排序树的删除
14,4.0,72,外部排序
14,4.5,73,Prim算法
14,4.5,74,循环链表
14,2.0,75,双端队列
14,0.5,76,哈夫曼树
14,1.5,77,简单选择排序
14,3.5,78,二叉树的链式存储结构
14,4.5,79,确定性
14,2.5,80,压缩存储
14,0.0,81,连通分量
14,0.0,82,交换排序
14,1.0,83,单链表
14,3.5,84,更新
14,0.0,85,结点的高度
14,4.0,86,结点的度
14,5.0,87,回路
14,4.5,88,指针数组
14,3.5,89,图的定义
14,5.0,90,平衡二叉树
14,1.5,91,平衡二叉树的查找
14,4.5,92,顺序表
14,2.5,93,循环双链表
14,4.5,94,归并排序
14,3.5,95,初始化线性表
14,4.0,96,暴力匹配算法
14,2.0,97,尾插法建立单链表
14,1.5,98,集合
14,1.0,99,图
14,0.5,100,分块查找
14,0.0,101,拉链法
14,3.0,102,深度优先遍历
14,5.0,103,查找
14,3.0,104,链式存储
14,1.5,105,最小生成树
14,1.0,106,邻接表法
14,0.0,107,稠密图
14,3.0,108,伪随机序列法
14,3.5,109,非线性结构
14,5.0,110,结点的深度
14,2.0,111,静态链表
14,3.0,112,结构数组
14,4.0,113,折半查找
14,3.0,114,插入排序
14,4.0,115,队头
14,5.0,116,单链表的基本操作
14,2.0,117,子串
14,4.5,118,排序
14,0.5,119,距离
14,0.5,120,单链表按值查找表结点
14,5.0,121,数字分析法
14,2.5,122,并查集
14,2.5,123,生成深林
14,1.0,124,队列
14,2.5,125,单链表按序号查找结点值
14,0.5,126,顺序栈的实现
14,0.0,127,链式队列判空
14,5.0,128,图的应用
14,5.0,129,哈希存储
14,2.0,130,二叉排序树的插入
14,5.0,131,Kruskal算法
14,4.0,132,生成树
14,2.0,133,线性表按位查找
14,5.0,134,内部排序
14,0.0,135,顺序查找
14,1.0,136,模式匹配算法
14,3.0,137,静态查找表
14,4.5,138,Floyd算法
14,0.5,139,逻辑结构
14,1.5,140,时间复杂度
14,3.5,141,线性结构
14,1.5,142,满二叉树
14,3.0,143,邻接矩阵法
14,4.5,144,顶点的度
14,1.0,145,一维数组
14,2.0,146,先序线索二叉树
14,2.0,147,入度
14,0.5,148,链式队列初始化
14,2.0,149,简单图
14,5.0,150,RL平衡旋转
14,4.0,151,顺序表的基本操作
14,1.0,152,串长
14,2.5,153,开放地址法
14,3.5,154,平方探测法
14,4.5,155,折半插入排序
14,4.5,156,树的高度
14,4.5,157,查找的基本概念
14,3.0,158,双链表的插入
14,2.0,159,平方取中法
14,2.0,160,链式队列
14,3.0,161,树的基本术语
14,1.5,162,强连通分量
14,4.5,163,链表
14,1.0,164,二叉树
14,4.0,165,孩子兄弟表示法
14,5.0,166,二叉树的顺序存储结构
14,4.5,167,LL平衡旋转
14,0.0,168,有穷性
14,0.5,169,求线性表长
14,4.0,170,可行性
14,3.0,171,队列的基本概念
14,2.0,172,图形结构
14,1.5,173,散列结构
14,3.5,174,先序遍历
14,0.0,175,顺序栈的基本运算
14,5.0,176,中序线索二叉树
14,4.5,177,空间复杂度
14,3.5,178,索引存储
14,2.5,179,稀疏矩阵
14,2.0,180,B树
14,1.0,181,输出
14,2.5,182,物理结构
14,5.0,183,数值数组
14,4.0,184,RR平衡旋转
14,0.0,185,有向树
14,0.0,186,双链表的删除
14,1.5,187,LR平衡旋转
14,2.5,188,选择排序
14,5.0,189,循环单链表
14,4.5,190,平均查找长度
14,3.5,191,树形结构
14,1.0,192,主串
14,0.0,193,二叉树的遍历
14,2.5,194,树的基本概念
14,4.5,195,图的基本操作
14,2.5,196,出度
14,3.5,197,直接插入排序
14,5.0,198,快速排序
14,4.5,199,顺序表的插入
14,3.0,200,完全二叉树
14,1.0,201,直接定址法
14,3.5,202,冒泡排序
14,1.5,203,线索二叉树
14,0.5,204,队
14,1.0,205,树的定义
14,2.5,206,数组
14,5.0,207,二叉排序树的查找
14,2.0,208,十字链表
14,0.0,209,双链表
14,2.5,210,简单路径
14,2.5,211,堆
14,1.5,212,线性表
14,0.5,213,共享栈
14,2.0,214,队尾
14,3.0,215,串的存储结构
14,5.0,216,串的基本概念
14,3.5,217,广度优先遍历
14,1.0,218,AOV网
14,2.5,219,查找表
14,2.5,220,路径长度
14,2.0,221,栈的定义
14,0.0,222,头插法建立单链表
14,3.5,223,循环队列
14,3.0,224,树的度
14,2.5,225,线性表的定义
14,0.5,226,平衡二叉树的插入
14,0.5,227,拓扑排序
14,0.0,228,二叉排序树的定义
14,4.5,229,堆排序
14,3.5,230,顺序表的定义
14,5.0,231,线性表按值查找
14,3.0,232,基数排序
14,0.5,233,子图
14,3.0,234,字符数组
14,4.0,235,平衡二叉树的定义
15,3.0,1,输入
15,3.5,2,算法效率
15,5.0,3,顺序存储
15,4.0,4,后序线索二叉树
15,1.5,5,双亲表示法
15,1.0,6,栈的基本操作
15,2.0,7,层次遍历
15,2.5,8,检索
15,1.5,9,二叉平衡树
15,2.0,10,多路归并排序
15,1.0,11,散列函数的构造方法
15,0.0,12,希尔排序
15,0.5,13,插入
15,1.0,14,图的存储
15,4.5,15,数据结构
15,2.0,16,无向图
15,3.5,17,关键路径
15,3.0,18,树
15,3.0,19,Dijkstra算法
15,0.0,20,稀疏图
15,5.0,21,路径
15,2.5,22,线性探测法
15,1.0,23,有向图
15,2.5,24,多维数组
15,4.5,25,强连通图
15,1.0,26,B+树
15,2.0,27,栈
15,3.5,28,定长顺序存储
15,2.5,29,多重图
15,1.5,30,连通图
15,4.5,31,顺序栈
15,1.5,32,权
15,0.0,33,块链存储
15,5.0,34,孩子表示法
15,2.0,35,邻接多重表
15,3.5,36,存储结构
15,4.0,37,算法
15,3.0,38,顺序表的删除
15,2.5,39,二叉排序树的构造
15,2.5,40,AOE网
15,2.5,41,关键字
15,5.0,42,再散列法
15,3.0,43,处理冲突的方法
15,2.0,44,单链表的定义
15,4.5,45,链栈
15,4.5,46,网
15,3.5,47,后序遍历
15,1.0,48,除留余数法
15,3.0,49,串
15,0.5,50,无序树
15,1.0,51,完全图
15,3.0,52,图的遍历
15,3.0,53,线性表的基本操作
15,0.0,54,哈夫曼编码
15,1.0,55,散列函数
15,1.0,56,简单回路
15,3.5,57,哈夫曼树的定义
15,0.0,58,哈夫曼树的构造
15,2.0,59,堆分配存储
15,1.5,60,双链表的基本操作
15,0.5,61,链式队列的基本操作
15,4.0,62,最短路径
15,1.5,63,散列表
15,0.0,64,删除
15,2.0,65,KMP算法
15,5.0,66,广义表
15,4.0,67,中序遍历
15,3.0,68,二叉排序树
15,4.0,69,连通
15,3.0,70,有序树
15,1.5,71,二叉排序树的删除
15,2.0,72,外部排序
15,4.0,73,Prim算法
15,4.5,74,循环链表
15,3.0,75,双端队列
15,1.0,76,哈夫曼树
15,3.5,77,简单选择排序
15,4.0,78,二叉树的链式存储结构
15,1.5,79,确定性
15,2.5,80,压缩存储
15,1.5,81,连通分量
15,3.0,82,交换排序
15,5.0,83,单链表
15,5.0,84,更新
15,5.0,85,结点的高度
15,3.0,86,结点的度
15,3.0,87,回路
15,2.5,88,指针数组
15,5.0,89,图的定义
15,0.5,90,平衡二叉树
15,0.0,91,平衡二叉树的查找
15,5.0,92,顺序表
15,3.0,93,循环双链表
15,2.0,94,归并排序
15,1.0,95,初始化线性表
15,4.5,96,暴力匹配算法
15,3.5,97,尾插法建立单链表
15,1.0,98,集合
15,4.0,99,图
15,1.0,100,分块查找
15,0.0,101,拉链法
15,5.0,102,深度优先遍历
15,3.0,103,查找
15,3.5,104,链式存储
15,4.5,105,最小生成树
15,2.5,106,邻接表法
15,4.5,107,稠密图
15,0.5,108,伪随机序列法
15,0.0,109,非线性结构
15,0.5,110,结点的深度
15,0.0,111,静态链表
15,0.5,112,结构数组
15,5.0,113,折半查找
15,3.0,114,插入排序
15,2.5,115,队头
15,3.0,116,单链表的基本操作
15,5.0,117,子串
15,5.0,118,排序
15,1.0,119,距离
15,3.0,120,单链表按值查找表结点
15,4.0,121,数字分析法
15,4.5,122,并查集
15,4.5,123,生成深林
15,1.0,124,队列
15,4.5,125,单链表按序号查找结点值
15,5.0,126,顺序栈的实现
15,3.5,127,链式队列判空
15,4.5,128,图的应用
15,4.0,129,哈希存储
15,3.0,130,二叉排序树的插入
15,3.5,131,Kruskal算法
15,0.0,132,生成树
15,5.0,133,线性表按位查找
15,3.0,134,内部排序
15,1.0,135,顺序查找
15,2.5,136,模式匹配算法
15,4.0,137,静态查找表
15,5.0,138,Floyd算法
15,4.5,139,逻辑结构
15,5.0,140,时间复杂度
15,4.5,141,线性结构
15,3.0,142,满二叉树
15,1.5,143,邻接矩阵法
15,4.5,144,顶点的度
15,0.0,145,一维数组
15,1.0,146,先序线索二叉树
15,3.0,147,入度
15,3.5,148,链式队列初始化
15,5.0,149,简单图
15,3.0,150,RL平衡旋转
15,2.5,151,顺序表的基本操作
15,4.5,152,串长
15,4.0,153,开放地址法
15,3.0,154,平方探测法
15,4.5,155,折半插入排序
15,4.0,156,树的高度
15,4.5,157,查找的基本概念
15,3.0,158,双链表的插入
15,0.0,159,平方取中法
15,0.5,160,链式队列
15,4.0,161,树的基本术语
15,4.5,162,强连通分量
15,3.0,163,链表
15,2.0,164,二叉树
15,4.0,165,孩子兄弟表示法
15,1.0,166,二叉树的顺序存储结构
15,5.0,167,LL平衡旋转
15,3.5,168,有穷性
15,3.5,169,求线性表长
15,3.5,170,可行性
15,1.5,171,队列的基本概念
15,4.5,172,图形结构
15,2.5,173,散列结构
15,4.5,174,先序遍历
15,4.0,175,顺序栈的基本运算
15,1.0,176,中序线索二叉树
15,4.5,177,空间复杂度
15,4.0,178,索引存储
15,1.0,179,稀疏矩阵
15,1.0,180,B树
15,5.0,181,输出
15,0.0,182,物理结构
15,1.0,183,数值数组
15,2.5,184,RR平衡旋转
15,2.0,185,有向树
15,1.0,186,双链表的删除
15,0.5,187,LR平衡旋转
15,3.0,188,选择排序
15,2.0,189,循环单链表
15,5.0,190,平均查找长度
15,1.0,191,树形结构
15,1.5,192,主串
15,3.0,193,二叉树的遍历
15,2.5,194,树的基本概念
15,1.5,195,图的基本操作
15,1.5,196,出度
15,3.0,197,直接插入排序
15,4.5,198,快速排序
15,4.5,199,顺序表的插入
15,3.5,200,完全二叉树
15,4.0,201,直接定址法
15,0.5,202,冒泡排序
15,4.0,203,线索二叉树
15,5.0,204,队
15,0.5,205,树的定义
15,0.5,206,数组
15,3.5,207,二叉排序树的查找
15,1.5,208,十字链表
15,4.0,209,双链表
15,3.0,210,简单路径
15,3.5,211,堆
15,3.5,212,线性表
15,3.0,213,共享栈
15,2.5,214,队尾
15,2.0,215,串的存储结构
15,5.0,216,串的基本概念
15,2.0,217,广度优先遍历
15,0.5,218,AOV网
15,3.5,219,查找表
15,4.5,220,路径长度
15,3.5,221,栈的定义
15,0.0,222,头插法建立单链表
15,4.0,223,循环队列
15,3.5,224,树的度
15,2.5,225,线性表的定义
15,5.0,226,平衡二叉树的插入
15,2.5,227,拓扑排序
15,3.0,228,二叉排序树的定义
15,1.5,229,堆排序
15,0.0,230,顺序表的定义
15,3.0,231,线性表按值查找
15,4.0,232,基数排序
15,3.0,233,子图
15,1.0,234,字符数组
15,1.0,235,平衡二叉树的定义
16,4.0,1,输入
16,3.5,2,算法效率
16,2.0,3,顺序存储
16,0.0,4,后序线索二叉树
16,3.5,5,双亲表示法
16,3.5,6,栈的基本操作
16,0.5,7,层次遍历
16,3.5,8,检索
16,0.0,9,二叉平衡树
16,2.5,10,多路归并排序
16,1.5,11,散列函数的构造方法
16,4.5,12,希尔排序
16,5.0,13,插入
16,3.5,14,图的存储
16,0.0,15,数据结构
16,3.5,16,无向图
16,0.0,17,关键路径
16,0.0,18,树
16,2.0,19,Dijkstra算法
16,0.5,20,稀疏图
16,1.5,21,路径
16,1.0,22,线性探测法
16,0.0,23,有向图
16,4.0,24,多维数组
16,2.0,25,强连通图
16,0.5,26,B+树
16,0.5,27,栈
16,4.5,28,定长顺序存储
16,2.0,29,多重图
16,1.0,30,连通图
16,1.5,31,顺序栈
16,1.0,32,权
16,3.0,33,块链存储
16,3.5,34,孩子表示法
16,5.0,35,邻接多重表
16,0.0,36,存储结构
16,2.5,37,算法
16,4.0,38,顺序表的删除
16,3.5,39,二叉排序树的构造
16,1.5,40,AOE网
16,2.5,41,关键字
16,1.5,42,再散列法
16,3.5,43,处理冲突的方法
16,1.0,44,单链表的定义
16,3.5,45,链栈
16,4.0,46,网
16,3.5,47,后序遍历
16,3.5,48,除留余数法
16,0.0,49,串
16,1.5,50,无序树
16,1.5,51,完全图
16,3.0,52,图的遍历
16,1.0,53,线性表的基本操作
16,4.5,54,哈夫曼编码
16,4.0,55,散列函数
16,3.5,56,简单回路
16,2.0,57,哈夫曼树的定义
16,4.5,58,哈夫曼树的构造
16,5.0,59,堆分配存储
16,0.0,60,双链表的基本操作
16,0.5,61,链式队列的基本操作
16,3.0,62,最短路径
16,3.0,63,散列表
16,5.0,64,删除
16,2.5,65,KMP算法
16,4.5,66,广义表
16,5.0,67,中序遍历
16,0.0,68,二叉排序树
16,1.0,69,连通
16,5.0,70,有序树
16,3.0,71,二叉排序树的删除
16,1.0,72,外部排序
16,2.5,73,Prim算法
16,4.0,74,循环链表
16,1.0,75,双端队列
16,4.0,76,哈夫曼树
16,4.0,77,简单选择排序
16,1.5,78,二叉树的链式存储结构
16,3.5,79,确定性
16,1.5,80,压缩存储
16,3.5,81,连通分量
16,1.0,82,交换排序
16,3.5,83,单链表
16,3.0,84,更新
16,4.0,85,结点的高度
16,5.0,86,结点的度
16,0.5,87,回路
16,3.5,88,指针数组
16,4.0,89,图的定义
16,4.0,90,平衡二叉树
16,2.0,91,平衡二叉树的查找
16,4.0,92,顺序表
16,0.0,93,循环双链表
16,1.5,94,归并排序
16,4.0,95,初始化线性表
16,4.5,96,暴力匹配算法
16,3.0,97,尾插法建立单链表
16,3.5,98,集合
16,3.0,99,图
16,3.5,100,分块查找
16,1.5,101,拉链法
16,3.5,102,深度优先遍历
16,0.0,103,查找
16,1.0,104,链式存储
16,2.0,105,最小生成树
16,5.0,106,邻接表法
16,3.0,107,稠密图
16,5.0,108,伪随机序列法
16,3.5,109,非线性结构
16,5.0,110,结点的深度
16,2.0,111,静态链表
16,1.0,112,结构数组
16,2.0,113,折半查找
16,0.0,114,插入排序
16,0.5,115,队头
16,3.5,116,单链表的基本操作
16,3.5,117,子串
16,3.0,118,排序
16,0.0,119,距离
16,1.0,120,单链表按值查找表结点
16,1.0,121,数字分析法
16,0.5,122,并查集
16,1.0,123,生成深林
16,1.0,124,队列
16,5.0,125,单链表按序号查找结点值
16,1.0,126,顺序栈的实现
16,4.0,127,链式队列判空
16,3.0,128,图的应用
16,1.0,129,哈希存储
16,5.0,130,二叉排序树的插入
16,2.5,131,Kruskal算法
16,5.0,132,生成树
16,2.5,133,线性表按位查找
16,3.5,134,内部排序
16,3.0,135,顺序查找
16,5.0,136,模式匹配算法
16,4.0,137,静态查找表
16,1.0,138,Floyd算法
16,4.5,139,逻辑结构
16,4.5,140,时间复杂度
16,2.5,141,线性结构
16,3.0,142,满二叉树
16,5.0,143,邻接矩阵法
16,3.0,144,顶点的度
16,3.0,145,一维数组
16,4.0,146,先序线索二叉树
16,3.0,147,入度
16,1.5,148,链式队列初始化
16,3.5,149,简单图
16,3.5,150,RL平衡旋转
16,1.0,151,顺序表的基本操作
16,3.0,152,串长
16,2.0,153,开放地址法
16,3.5,154,平方探测法
16,4.5,155,折半插入排序
16,4.5,156,树的高度
16,5.0,157,查找的基本概念
16,4.0,158,双链表的插入
16,1.0,159,平方取中法
16,0.0,160,链式队列
16,2.5,161,树的基本术语
16,4.0,162,强连通分量
16,0.0,163,链表
16,5.0,164,二叉树
16,4.0,165,孩子兄弟表示法
16,1.5,166,二叉树的顺序存储结构
16,0.0,167,LL平衡旋转
16,1.5,168,有穷性
16,3.5,169,求线性表长
16,4.5,170,可行性
16,5.0,171,队列的基本概念
16,2.5,172,图形结构
16,1.5,173,散列结构
16,1.5,174,先序遍历
16,3.5,175,顺序栈的基本运算
16,1.5,176,中序线索二叉树
16,4.5,177,空间复杂度
16,3.0,178,索引存储
16,5.0,179,稀疏矩阵
16,3.0,180,B树
16,0.0,181,输出
16,5.0,182,物理结构
16,0.5,183,数值数组
16,5.0,184,RR平衡旋转
16,0.5,185,有向树
16,0.0,186,双链表的删除
16,0.5,187,LR平衡旋转
16,3.5,188,选择排序
16,3.0,189,循环单链表
16,4.0,190,平均查找长度
16,4.0,191,树形结构
16,1.5,192,主串
16,4.5,193,二叉树的遍历
16,4.5,194,树的基本概念
16,0.5,195,图的基本操作
16,2.5,196,出度
16,2.0,197,直接插入排序
16,3.5,198,快速排序
16,4.0,199,顺序表的插入
16,4.5,200,完全二叉树
16,1.5,201,直接定址法
16,3.5,202,冒泡排序
16,2.0,203,线索二叉树
16,2.0,204,队
16,2.5,205,树的定义
16,1.0,206,数组
16,4.5,207,二叉排序树的查找
16,3.5,208,十字链表
16,0.5,209,双链表
16,4.5,210,简单路径
16,1.5,211,堆
16,2.5,212,线性表
16,5.0,213,共享栈
16,4.5,214,队尾
16,0.0,215,串的存储结构
16,4.0,216,串的基本概念
16,3.5,217,广度优先遍历
16,5.0,218,AOV网
16,1.5,219,查找表
16,5.0,220,路径长度
16,5.0,221,栈的定义
16,2.5,222,头插法建立单链表
16,2.5,223,循环队列
16,1.0,224,树的度
16,1.5,225,线性表的定义
16,5.0,226,平衡二叉树的插入
16,4.0,227,拓扑排序
16,5.0,228,二叉排序树的定义
16,0.5,229,堆排序
16,4.5,230,顺序表的定义
16,2.5,231,线性表按值查找
16,0.5,232,基数排序
16,1.5,233,子图
